transaction_id,customer_id,merchant_id,transaction_date,amount,payment_product,payment_channel,transaction_status
T0055665,C04615,M0274,2025-03-20,628.12,RuPay,E-commerce,Success
T0055666,C01918,M0311,2026-05-31,390.41,UPI,QR,Success
T0055667,C02733,M0057,2025-08-09,122.52,UPI,QR,Success
T0055668,C03880,M0208,2025-01-28,726.36,UPI,QR,Success
T0055669,C04373,M0474,2025-12-04,471.88,Acceptance,QR,Success
T0055670,C02966,M0265,2025-12-20,514.48,RuPay,ATM,Reversed
T0055671,C02139,M0048,2025-12-29,1453.61,Acceptance,QR,Success
T0055672,C03836,M0446,2026-06-14,541.53,UPI,Mobile App,Success
T0055673,C03786,M0083,2025-03-17,435.04,RuPay,POS,Success
T0055674,C04073,M0058,2026-03-04,215.03,UPI,UPI Lite,Success
T0055675,C00335,M0426,2025-04-26,1813.7,RuPay,ATM,Success
T0055676,C04719,M0428,2025-11-30,2018.22,UPI,UPI Lite,Success
T0055677,C02104,M0329,2026-01-26,2040.93,RuPay,POS,Success
T0055678,C01217,M0335,2025-01-23,191.35,UPI,UPI Lite,Success
T0055679,C02927,M0037,2025-08-26,3259.99,RuPay,POS,Success
T0055680,C02633,M0130,2026-03-06,682.18,UPI,QR,Success
T0055681,C04775,M0122,2025-10-02,1007.35,Acceptance,QR,Success
T0055682,C03346,M0415,2025-12-17,538.07,UPI,Mobile App,Success
T0055683,C03400,M0337,2026-06-08,654.9,UPI,UPI Lite,Success
T0055684,C01838,M0316,2025-04-25,641.56,Acceptance,POS,Success
T0055685,C00934,M0267,2025-03-15,1596.29,RuPay,POS,Success
T0055686,C02069,M0261,2025-02-22,988.36,UPI,UPI Lite,Success
T0055687,C03024,M0103,2025-09-08,1870.97,RuPay,ATM,Success
T0055688,C04142,M0426,2025-09-28,1029.99,UPI,UPI Lite,Success
T0055689,C02137,M0248,2026-02-22,186.58,UPI,Mobile App,Success
T0055690,C03863,M0210,2025-01-14,1641.1,UPI,Mobile App,Success
T0055691,C04604,M0116,2025-10-13,489.83,UPI,UPI Lite,Success
T0055692,C02800,M0181,2025-11-25,869.98,RuPay,POS,Success
T0055693,C03138,M0121,2025-02-08,795.83,UPI,Mobile App,Success
T0055694,C04993,M0162,2025-03-23,196.64,UPI,QR,Reversed
T0055695,C01993,M0081,2025-11-07,780.55,UPI,Mobile App,Success
T0055696,C00218,M0420,2025-09-11,252.35,UPI,Mobile App,Success
T0055697,C03505,M0247,2026-03-09,677.8,UPI,QR,Success
T0055698,C03132,M0184,2026-02-02,423.16,Acceptance,QR,Success
T0055699,C04692,M0378,2025-04-10,230.57,UPI,UPI Lite,Success
T0055700,C02586,M0019,2025-12-21,1864.34,RuPay,ATM,Success
T0055701,C04258,M0423,2025-11-24,201.57,UPI,QR,Success
T0055702,C02799,M0306,2025-03-07,1587.97,Acceptance,E-commerce,Success
T0055703,C04074,M0232,2025-05-14,2764.44,Acceptance,E-commerce,Success
T0055704,C01284,M0102,2026-03-27,1218.03,UPI,QR,Success
T0055705,C00359,M0390,2025-01-23,2182.14,RuPay,E-commerce,Success
T0055706,C02274,M0187,2026-06-29,1734.72,RuPay,ATM,Success
T0055707,C00069,M0152,2025-10-16,1525.27,Acceptance,POS,Success
T0055708,C02026,M0313,2025-02-20,891.49,UPI,UPI Lite,Success
T0055709,C00009,M0360,2025-12-15,1910.06,RuPay,ATM,Success
T0055710,C00281,M0487,2025-07-30,344.04,UPI,Mobile App,Success
T0055711,C01576,M0441,2025-09-20,309.2,UPI,QR,Success
T0055712,C00793,M0499,2025-06-23,80.96,UPI,UPI Lite,Success
T0055713,C00307,M0481,2025-09-19,6562.42,RuPay,ATM,Success
T0055714,C03961,M0317,2025-03-02,966.12,UPI,QR,Success
T0055715,C00146,M0270,2026-05-16,771.27,UPI,QR,Success
T0055716,C03566,M0106,2025-09-24,262.61,UPI,UPI Lite,Success
T0055717,C00443,M0324,2026-03-29,222.97,UPI,QR,Success
T0055718,C03927,M0117,2025-08-15,502.96,UPI,Mobile App,Failed
T0055719,C00309,M0213,2025-05-01,292.29,UPI,Mobile App,Success
T0055720,C04578,M0496,2025-04-06,127.71,UPI,QR,Success
T0055721,C03778,M0398,2026-06-03,547.96,UPI,UPI Lite,Success
T0055722,C04679,M0471,2026-05-20,844.22,NETC,FASTag,Success
T0055723,C04041,M0209,2025-12-26,683.66,NETC,FASTag,Success
T0055724,C02419,M0049,2026-01-19,245.85,UPI,Mobile App,Success
T0055725,C02722,M0164,2025-01-27,1243.94,RuPay,E-commerce,Success
T0055726,C04150,M0461,2025-10-10,261.96,UPI,Mobile App,Success
T0055727,C00577,M0466,2025-10-27,3082.33,RuPay,POS,Success
T0055728,C01269,M0006,2025-04-29,335.86,UPI,UPI Lite,Success
T0055729,C00200,M0245,2026-02-06,455.6,UPI,QR,Success
T0055730,C01409,M0239,2025-06-20,4818.13,RuPay,ATM,Success
T0055731,C02713,M0226,2025-07-17,317.64,UPI,QR,Success
T0055732,C03825,M0144,2025-10-05,220.79,UPI,UPI Lite,Success
T0055733,C04660,M0178,2025-07-29,865.27,UPI,QR,Success
T0055734,C03921,M0296,2025-08-24,70.96,UPI,QR,Success
T0055735,C03320,M0169,2025-09-12,738.98,UPI,UPI Lite,Success
T0055736,C04579,M0266,2025-03-15,187.9,UPI,Mobile App,Success
T0055737,C04752,M0099,2025-12-20,1536.62,RuPay,E-commerce,Success
T0055738,C02946,M0115,2025-07-23,332.5,UPI,UPI Lite,Failed
T0055739,C01754,M0189,2026-02-25,933.12,RuPay,E-commerce,Success
T0055740,C00005,M0445,2025-03-23,155.57,UPI,QR,Success
T0055741,C01609,M0275,2026-03-17,623.72,UPI,UPI Lite,Success
T0055742,C03567,M0277,2026-02-07,711.37,UPI,QR,Failed
T0055743,C00949,M0425,2026-06-30,292.75,UPI,QR,Failed
T0055744,C01019,M0110,2026-05-23,524.56,UPI,QR,Success
T0055745,C01343,M0219,2025-04-05,312.65,Acceptance,E-commerce,Success
T0055746,C01947,M0104,2025-10-13,764.35,UPI,UPI Lite,Success
T0055747,C01521,M0167,2025-07-04,2149.6,UPI,QR,Success
T0055748,C02998,M0231,2025-11-01,1790.2,RuPay,POS,Reversed
T0055749,C01439,M0412,2025-09-19,1700.56,UPI,QR,Success
T0055750,C04032,M0087,2025-01-08,391.59,NETC,FASTag,Success
T0055751,C01038,M0329,2025-11-27,535.1,NETC,Toll Plaza,Success
T0055752,C00002,M0347,2025-02-05,778.32,Acceptance,E-commerce,Success
T0055753,C04498,M0325,2025-01-12,486.0,RuPay,E-commerce,Failed
T0055754,C00530,M0488,2025-07-30,419.41,NETC,FASTag,Success
T0055755,C04858,M0160,2025-09-21,1491.26,NETC,FASTag,Success
T0055756,C02130,M0349,2025-10-12,957.2,UPI,Mobile App,Success
T0055757,C04889,M0293,2025-08-18,709.57,UPI,QR,Success
T0055758,C03555,M0061,2025-05-14,745.84,UPI,UPI Lite,Success
T0055759,C00899,M0124,2025-02-26,475.92,UPI,Mobile App,Success
T0055760,C01510,M0130,2025-02-26,1795.84,RuPay,ATM,Success
T0055761,C04665,M0240,2025-07-04,1494.38,RuPay,POS,Success
T0055762,C01846,M0433,2025-07-15,275.98,UPI,QR,Success
T0055763,C03600,M0404,2025-05-20,114.6,UPI,UPI Lite,Success
T0055764,C03476,M0312,2026-05-23,485.12,UPI,QR,Success
T0055765,C02181,M0317,2026-03-16,973.5,UPI,Mobile App,Success
T0055766,C02840,M0344,2025-01-29,1999.94,RuPay,E-commerce,Success
T0055767,C01259,M0183,2025-06-06,153.04,UPI,QR,Success
T0055768,C03757,M0286,2025-03-10,433.8,UPI,QR,Success
T0055769,C00428,M0070,2026-05-04,160.26,UPI,UPI Lite,Success
T0055770,C00344,M0451,2025-12-12,2080.23,UPI,Mobile App,Success
T0055771,C01149,M0093,2025-04-27,445.63,UPI,Mobile App,Success
T0055772,C03695,M0104,2025-04-08,156.12,UPI,Mobile App,Success
T0055773,C03239,M0291,2026-05-16,253.35,UPI,Mobile App,Success
T0055774,C04892,M0385,2025-10-25,783.19,RuPay,E-commerce,Success
T0055775,C03452,M0426,2026-03-09,3743.85,Acceptance,POS,Success
T0055776,C02683,M0413,2025-08-25,720.22,NETC,FASTag,Success
T0055777,C04813,M0248,2025-05-11,1645.3,RuPay,ATM,Failed
T0055778,C04315,M0466,2025-06-18,1661.27,RuPay,E-commerce,Failed
T0055779,C02647,M0326,2025-02-13,811.39,UPI,QR,Success
T0055780,C00732,M0316,2025-11-07,791.56,UPI,QR,Success
T0055781,C02348,M0221,2025-08-12,1276.07,Acceptance,QR,Reversed
T0055782,C01869,M0470,2025-09-24,1674.52,RuPay,ATM,Success
T0055783,C00164,M0292,2025-10-20,411.29,UPI,Mobile App,Success
T0055784,C04992,M0120,2025-01-21,515.84,NETC,Toll Plaza,Success
T0055785,C01467,M0096,2025-12-03,598.21,RuPay,E-commerce,Success
T0055786,C04768,M0032,2025-07-13,2264.34,RuPay,ATM,Success
T0055787,C04069,M0385,2025-05-31,468.55,NETC,Toll Plaza,Success
T0055788,C01540,M0180,2025-03-28,246.02,NETC,Toll Plaza,Success
T0055789,C02817,M0166,2025-03-18,324.04,UPI,Mobile App,Success
T0055790,C01234,M0132,2025-09-17,708.6,UPI,UPI Lite,Failed
T0055791,C02729,M0331,2025-10-15,426.81,NETC,Toll Plaza,Success
T0055792,C00297,M0211,2025-05-01,155.39,UPI,QR,Success
T0055793,C03082,M0070,2026-04-23,416.31,RuPay,ATM,Success
T0055794,C02165,M0304,2025-07-04,59.66,UPI,Mobile App,Success
T0055795,C01507,M0063,2025-12-16,373.79,NETC,FASTag,Success
T0055796,C01924,M0347,2025-11-18,846.35,Acceptance,POS,Success
T0055797,C02245,M0024,2025-06-07,707.4,Acceptance,POS,Success
T0055798,C02235,M0255,2025-04-03,3531.94,RuPay,ATM,Success
T0055799,C00678,M0335,2025-06-28,469.16,UPI,QR,Success
T0055800,C03302,M0173,2025-07-11,250.57,UPI,QR,Success
T0055801,C04376,M0358,2025-10-13,501.41,RuPay,E-commerce,Success
T0055802,C03736,M0193,2026-01-08,276.92,UPI,UPI Lite,Success
T0055803,C03188,M0435,2025-05-23,423.59,UPI,Mobile App,Success
T0055804,C04060,M0440,2025-08-31,257.9,UPI,UPI Lite,Success
T0055805,C04695,M0078,2025-01-02,1255.74,RuPay,ATM,Success
T0055806,C01615,M0257,2025-08-03,5057.46,RuPay,ATM,Success
T0055807,C00597,M0072,2025-06-08,257.13,UPI,UPI Lite,Success
T0055808,C01124,M0279,2026-04-14,188.37,UPI,UPI Lite,Success
T0055809,C03616,M0351,2026-05-19,1614.47,RuPay,POS,Success
T0055810,C04874,M0022,2026-02-12,543.78,UPI,UPI Lite,Reversed
T0055811,C02875,M0177,2026-04-01,493.45,UPI,Mobile App,Success
T0055812,C04910,M0281,2025-10-10,137.62,UPI,QR,Success
T0055813,C01915,M0121,2025-08-14,1683.49,UPI,QR,Success
T0055814,C01824,M0091,2025-10-17,1239.18,RuPay,POS,Success
T0055815,C02343,M0324,2025-06-04,539.46,UPI,QR,Failed
T0055816,C04591,M0321,2026-04-03,634.86,UPI,Mobile App,Success
T0055817,C04391,M0181,2026-02-08,362.06,UPI,QR,Success
T0055818,C04945,M0101,2025-02-10,379.82,UPI,QR,Success
T0055819,C03812,M0405,2025-12-15,275.74,UPI,UPI Lite,Success
T0055820,C02752,M0042,2025-02-25,688.21,UPI,UPI Lite,Success
T0055821,C01712,M0276,2025-03-13,1628.68,Acceptance,QR,Success
T0055822,C01562,M0016,2025-08-28,512.16,UPI,QR,Success
T0055823,C02372,M0320,2025-07-22,889.39,UPI,QR,Success
T0055824,C00622,M0049,2025-09-17,1514.63,NETC,FASTag,Success
T0055825,C03604,M0193,2026-06-13,3139.59,Acceptance,POS,Success
T0055826,C00152,M0339,2026-05-22,58.67,UPI,Mobile App,Success
T0055827,C01603,M0167,2025-06-04,442.99,UPI,QR,Success
T0055828,C04291,M0439,2025-12-23,858.96,RuPay,ATM,Success
T0055829,C04914,M0406,2025-04-11,728.18,NETC,Toll Plaza,Success
T0055830,C02934,M0204,2025-02-23,2804.51,RuPay,E-commerce,Success
T0055831,C04598,M0148,2025-12-10,2217.93,Acceptance,QR,Success
T0055832,C02064,M0149,2025-11-20,710.94,Acceptance,POS,Success
T0055833,C04319,M0408,2025-02-11,227.2,UPI,UPI Lite,Success
T0055834,C02721,M0465,2025-04-26,383.71,UPI,UPI Lite,Success
T0055835,C02420,M0252,2025-12-08,2730.98,RuPay,POS,Success
T0055836,C04080,M0160,2026-06-23,636.17,RuPay,ATM,Success
T0055837,C03673,M0132,2026-06-28,897.08,UPI,Mobile App,Success
T0055838,C03066,M0134,2025-08-02,1082.1,RuPay,ATM,Success
T0055839,C00571,M0360,2026-05-05,243.69,UPI,UPI Lite,Success
T0055840,C04393,M0215,2026-05-21,164.87,UPI,QR,Success
T0055841,C03263,M0446,2025-05-22,560.65,UPI,QR,Success
T0055842,C04050,M0094,2025-08-09,345.23,UPI,QR,Success
T0055843,C03390,M0049,2025-04-05,174.04,UPI,QR,Success
T0055844,C00084,M0390,2025-07-05,602.93,NETC,Toll Plaza,Success
T0055845,C00374,M0063,2026-03-02,668.65,UPI,Mobile App,Success
T0055846,C00648,M0157,2026-05-02,486.12,UPI,QR,Success
T0055847,C01283,M0125,2025-07-27,481.69,UPI,QR,Failed
T0055848,C00910,M0461,2026-05-30,259.35,NETC,FASTag,Failed
T0055849,C02391,M0173,2025-02-19,1882.99,RuPay,POS,Success
T0055850,C01057,M0017,2026-03-01,1817.95,RuPay,ATM,Success
T0055851,C00248,M0283,2025-05-03,174.68,UPI,Mobile App,Success
T0055852,C01691,M0374,2026-02-09,345.84,UPI,Mobile App,Success
T0055853,C01803,M0085,2025-12-03,739.43,NETC,FASTag,Success
T0055854,C03858,M0017,2025-04-04,11504.59,RuPay,E-commerce,Success
T0055855,C00604,M0176,2026-02-25,1575.32,RuPay,POS,Success
T0055856,C04954,M0416,2025-01-25,685.07,Acceptance,E-commerce,Success
T0055857,C03437,M0241,2025-05-26,704.75,NETC,FASTag,Success
T0055858,C03754,M0100,2026-06-03,382.41,UPI,QR,Success
T0055859,C01283,M0348,2026-03-28,652.03,UPI,Mobile App,Success
T0055860,C02848,M0150,2025-02-20,345.87,UPI,QR,Success
T0055861,C03620,M0011,2025-06-21,518.93,UPI,Mobile App,Success
T0055862,C02954,M0310,2026-05-11,658.43,UPI,UPI Lite,Success
T0055863,C03285,M0218,2025-07-17,5435.72,RuPay,E-commerce,Success
T0055864,C03955,M0240,2025-12-28,834.57,NETC,Toll Plaza,Success
T0055865,C02546,M0256,2026-05-23,6362.29,UPI,Mobile App,Success
T0055866,C00025,M0121,2025-03-17,162.27,UPI,Mobile App,Success
T0055867,C01470,M0235,2025-02-28,174.41,UPI,Mobile App,Success
T0055868,C01177,M0096,2025-05-10,379.86,Acceptance,E-commerce,Success
T0055869,C03529,M0020,2025-10-14,291.43,UPI,Mobile App,Success
T0055870,C02101,M0088,2026-05-15,3043.61,UPI,UPI Lite,Success
T0055871,C04579,M0438,2025-11-30,5074.76,RuPay,POS,Success
T0055872,C00236,M0283,2026-01-08,2345.99,Acceptance,QR,Success
T0055873,C03548,M0473,2025-01-22,1063.29,RuPay,POS,Success
T0055874,C01614,M0478,2025-10-14,656.51,UPI,Mobile App,Success
T0055875,C04445,M0119,2025-07-24,441.87,NETC,Toll Plaza,Success
T0055876,C03534,M0256,2026-01-04,475.29,NETC,Toll Plaza,Success
T0055877,C00788,M0219,2025-05-09,1311.51,UPI,Mobile App,Success
T0055878,C02534,M0324,2026-05-04,201.14,UPI,UPI Lite,Success
T0055879,C01840,M0062,2025-02-13,278.38,UPI,QR,Success
T0055880,C03556,M0092,2025-02-15,2946.26,RuPay,E-commerce,Success
T0055881,C04329,M0135,2026-06-01,864.0,UPI,QR,Success
T0055882,C02120,M0269,2025-09-10,286.61,NETC,Toll Plaza,Success
T0055883,C02814,M0152,2025-07-29,1870.33,RuPay,ATM,Success
T0055884,C03366,M0467,2025-02-04,374.22,UPI,UPI Lite,Success
T0055885,C02218,M0434,2026-06-18,1190.54,UPI,Mobile App,Success
T0055886,C03416,M0442,2025-07-23,684.27,UPI,QR,Success
T0055887,C00007,M0200,2026-02-08,568.24,UPI,UPI Lite,Success
T0055888,C02027,M0292,2025-01-09,531.51,UPI,Mobile App,Success
T0055889,C03790,M0303,2026-06-09,372.43,UPI,Mobile App,Success
T0055890,C04041,M0363,2025-11-20,213.07,UPI,UPI Lite,Success
T0055891,C01044,M0286,2026-01-18,998.59,NETC,Toll Plaza,Success
T0055892,C03610,M0257,2025-05-02,1392.96,Acceptance,E-commerce,Success
T0055893,C00500,M0106,2025-09-22,1518.39,RuPay,ATM,Success
T0055894,C02388,M0434,2026-04-17,2882.84,RuPay,ATM,Success
T0055895,C01080,M0093,2025-07-22,990.46,NETC,Toll Plaza,Failed
T0055896,C03839,M0074,2025-02-10,948.2,RuPay,ATM,Success
T0055897,C02503,M0263,2025-01-21,82.68,UPI,UPI Lite,Success
T0055898,C03300,M0142,2025-08-16,1269.08,Acceptance,QR,Success
T0055899,C01086,M0053,2025-05-16,91.74,UPI,QR,Success
T0055900,C03313,M0343,2026-02-24,907.59,UPI,Mobile App,Success
T0055901,C01408,M0435,2025-06-15,2638.78,RuPay,POS,Success
T0055902,C03518,M0352,2025-06-06,5336.52,RuPay,E-commerce,Success
T0055903,C04900,M0036,2026-03-25,1408.48,RuPay,E-commerce,Success
T0055904,C02542,M0172,2025-05-01,472.25,NETC,Toll Plaza,Success
T0055905,C00456,M0283,2026-04-18,298.51,UPI,Mobile App,Success
T0055906,C01563,M0144,2026-02-14,6614.54,RuPay,ATM,Success
T0055907,C01375,M0288,2026-03-17,1377.99,UPI,UPI Lite,Success
T0055908,C04181,M0015,2025-09-23,1379.98,RuPay,POS,Success
T0055909,C01588,M0380,2025-08-25,1012.95,Acceptance,QR,Failed
T0055910,C01370,M0464,2026-06-21,1184.4,Acceptance,E-commerce,Success
T0055911,C02559,M0014,2025-05-13,5651.13,RuPay,POS,Success
T0055912,C04859,M0300,2026-06-09,1248.83,RuPay,ATM,Success
T0055913,C01144,M0003,2026-04-21,1563.06,UPI,UPI Lite,Success
T0055914,C04521,M0232,2025-01-20,1694.6,UPI,Mobile App,Success
T0055915,C02251,M0481,2025-09-26,2641.18,UPI,UPI Lite,Success
T0055916,C00958,M0154,2025-07-29,5587.04,RuPay,ATM,Success
T0055917,C00809,M0229,2026-03-23,265.14,NETC,Toll Plaza,Success
T0055918,C01313,M0340,2026-01-25,3177.38,RuPay,ATM,Success
T0055919,C04836,M0488,2026-01-28,739.88,Acceptance,POS,Success
T0055920,C00038,M0251,2026-04-02,1094.79,UPI,Mobile App,Success
T0055921,C03218,M0297,2025-07-14,213.93,UPI,Mobile App,Success
T0055922,C02486,M0289,2025-03-06,1242.98,NETC,Toll Plaza,Success
T0055923,C01073,M0154,2025-01-22,899.51,UPI,QR,Success
T0055924,C03389,M0495,2025-08-30,2459.53,RuPay,POS,Success
T0055925,C00528,M0371,2025-05-15,197.21,UPI,UPI Lite,Success
T0055926,C04693,M0190,2026-01-14,2305.66,RuPay,E-commerce,Success
T0055927,C04908,M0460,2025-08-06,186.42,UPI,Mobile App,Success
T0055928,C01567,M0077,2026-06-11,224.05,UPI,QR,Success
T0055929,C01524,M0064,2026-02-12,202.17,NETC,FASTag,Success
T0055930,C04777,M0311,2025-02-24,809.04,UPI,UPI Lite,Success
T0055931,C03045,M0318,2025-11-24,495.09,UPI,Mobile App,Success
T0055932,C03746,M0263,2025-06-11,388.07,UPI,UPI Lite,Success
T0055933,C01498,M0179,2025-04-22,242.18,UPI,QR,Success
T0055934,C04234,M0326,2026-02-25,2210.81,UPI,UPI Lite,Success
T0055935,C00925,M0214,2026-01-25,2402.86,RuPay,ATM,Success
T0055936,C02214,M0111,2026-03-18,419.95,UPI,QR,Success
T0055937,C03047,M0261,2026-05-01,2153.66,RuPay,ATM,Success
T0055938,C02190,M0451,2025-03-15,887.39,UPI,Mobile App,Success
T0055939,C04839,M0424,2025-05-06,5941.22,RuPay,POS,Failed
T0055940,C03825,M0346,2026-03-02,2145.24,RuPay,ATM,Success
T0055941,C03786,M0458,2025-07-31,347.06,UPI,Mobile App,Success
T0055942,C02102,M0220,2026-02-10,808.56,UPI,UPI Lite,Success
T0055943,C02202,M0445,2025-06-02,656.01,NETC,FASTag,Success
T0055944,C02274,M0223,2026-04-05,59.32,UPI,QR,Success
T0055945,C02727,M0488,2025-05-24,1718.45,RuPay,POS,Success
T0055946,C03233,M0092,2025-08-06,462.11,UPI,Mobile App,Success
T0055947,C01773,M0339,2025-06-13,1814.95,Acceptance,QR,Success
T0055948,C02096,M0433,2025-03-25,279.21,UPI,UPI Lite,Success
T0055949,C04482,M0051,2025-08-30,70.22,UPI,Mobile App,Success
T0055950,C00249,M0332,2025-07-03,201.1,UPI,QR,Success
T0055951,C00026,M0346,2026-03-02,181.12,Acceptance,POS,Success
T0055952,C03217,M0116,2025-12-04,2009.65,RuPay,POS,Success
T0055953,C02057,M0226,2025-05-19,797.63,UPI,QR,Success
T0055954,C02548,M0075,2025-11-14,683.4,Acceptance,POS,Success
T0055955,C01349,M0377,2025-04-03,2230.05,Acceptance,E-commerce,Success
T0055956,C01958,M0220,2025-08-15,1323.31,RuPay,E-commerce,Success
T0055957,C02225,M0100,2025-08-24,1038.25,UPI,Mobile App,Success
T0055958,C03542,M0351,2025-01-01,451.05,UPI,Mobile App,Success
T0055959,C00531,M0039,2025-03-13,224.59,UPI,UPI Lite,Success
T0055960,C04486,M0327,2026-05-21,4213.63,RuPay,E-commerce,Success
T0055961,C01344,M0268,2026-01-04,170.71,UPI,Mobile App,Success
T0055962,C00919,M0491,2025-12-04,288.69,UPI,UPI Lite,Reversed
T0055963,C02081,M0295,2026-05-17,411.14,UPI,UPI Lite,Success
T0055964,C00577,M0431,2025-04-13,926.99,NETC,FASTag,Success
T0055965,C00173,M0007,2025-03-17,436.03,Acceptance,QR,Success
T0055966,C04184,M0022,2026-05-16,3817.03,RuPay,ATM,Failed
T0055967,C00233,M0430,2025-03-08,210.34,UPI,UPI Lite,Failed
T0055968,C02085,M0304,2026-02-21,184.51,UPI,UPI Lite,Success
T0055969,C02331,M0268,2026-06-14,458.39,UPI,Mobile App,Success
T0055970,C03535,M0474,2026-01-20,248.48,UPI,QR,Success
T0055971,C00921,M0019,2025-08-16,709.9,RuPay,POS,Success
T0055972,C03180,M0424,2025-05-20,239.56,UPI,Mobile App,Success
T0055973,C01715,M0248,2026-01-15,187.42,UPI,Mobile App,Reversed
T0055974,C01134,M0407,2025-09-18,422.23,RuPay,E-commerce,Success
T0055975,C02215,M0442,2026-06-21,839.33,RuPay,POS,Success
T0055976,C00377,M0433,2025-09-03,2049.85,RuPay,ATM,Success
T0055977,C03434,M0271,2025-07-13,1688.97,UPI,UPI Lite,Success
T0055978,C03102,M0009,2026-01-20,172.11,UPI,Mobile App,Success
T0055979,C04783,M0107,2026-05-04,1518.42,RuPay,E-commerce,Success
T0055980,C02332,M0482,2025-08-10,799.23,UPI,UPI Lite,Success
T0055981,C01823,M0297,2025-05-06,785.5,Acceptance,E-commerce,Success
T0055982,C04297,M0329,2025-06-01,1904.59,RuPay,POS,Success
T0055983,C01276,M0156,2025-07-15,225.96,UPI,UPI Lite,Success
T0055984,C02864,M0433,2025-12-29,1324.76,RuPay,POS,Failed
T0055985,C02754,M0480,2026-02-14,259.26,UPI,QR,Success
T0055986,C02095,M0076,2025-04-27,498.1,UPI,QR,Failed
T0055987,C00173,M0325,2025-05-24,230.6,UPI,UPI Lite,Success
T0055988,C02242,M0372,2025-01-18,382.41,NETC,FASTag,Success
T0055989,C02679,M0141,2025-01-21,571.15,UPI,Mobile App,Success
T0055990,C01500,M0096,2025-11-28,1233.47,NETC,Toll Plaza,Success
T0055991,C03428,M0279,2026-05-12,337.88,UPI,UPI Lite,Success
T0055992,C04631,M0006,2025-11-30,174.07,UPI,Mobile App,Success
T0055993,C00916,M0012,2026-05-26,306.05,UPI,UPI Lite,Success
T0055994,C02465,M0302,2025-04-11,4068.58,RuPay,E-commerce,Success
T0055995,C04697,M0073,2025-04-01,198.29,UPI,QR,Success
T0055996,C02096,M0235,2025-02-06,1267.07,Acceptance,QR,Success
T0055997,C04496,M0289,2025-04-13,650.15,RuPay,ATM,Success
T0055998,C03686,M0228,2025-12-21,1141.08,RuPay,POS,Success
T0055999,C00495,M0478,2025-04-18,468.51,UPI,QR,Success
T0056000,C04519,M0448,2025-02-15,2829.9,Acceptance,E-commerce,Success
T0056001,C04231,M0244,2026-02-18,1060.94,UPI,Mobile App,Success
T0056002,C02732,M0098,2025-05-20,306.94,NETC,Toll Plaza,Success
T0056003,C01762,M0413,2026-04-12,503.25,UPI,UPI Lite,Success
T0056004,C02993,M0360,2025-05-05,382.86,Acceptance,E-commerce,Success
T0056005,C00104,M0037,2025-04-28,355.92,Acceptance,QR,Success
T0056006,C03588,M0002,2026-05-15,2015.51,RuPay,E-commerce,Success
T0056007,C02829,M0283,2025-09-06,503.41,UPI,QR,Success
T0056008,C03469,M0477,2026-05-03,461.18,UPI,UPI Lite,Success
T0056009,C01888,M0158,2026-04-21,254.32,UPI,UPI Lite,Success
T0056010,C03499,M0153,2025-10-23,15624.51,RuPay,E-commerce,Success
T0056011,C01912,M0135,2025-06-01,2155.36,RuPay,E-commerce,Success
T0056012,C01109,M0371,2026-04-15,1517.26,Acceptance,E-commerce,Success
T0056013,C01313,M0053,2025-12-19,252.02,NETC,FASTag,Success
T0056014,C00323,M0474,2026-01-12,435.92,UPI,UPI Lite,Failed
T0056015,C02823,M0411,2025-05-27,862.17,UPI,UPI Lite,Success
T0056016,C04762,M0093,2026-01-24,819.68,NETC,FASTag,Failed
T0056017,C00076,M0041,2026-06-18,509.45,UPI,Mobile App,Success
T0056018,C01467,M0170,2025-12-22,786.2,RuPay,POS,Failed
T0056019,C04724,M0192,2026-06-06,228.33,UPI,Mobile App,Success
T0056020,C04792,M0409,2025-06-15,967.73,UPI,UPI Lite,Success
T0056021,C02114,M0206,2025-03-27,382.72,UPI,Mobile App,Success
T0056022,C03176,M0099,2025-06-19,3524.12,RuPay,E-commerce,Success
T0056023,C00044,M0190,2025-08-12,3560.82,RuPay,ATM,Success
T0056024,C01759,M0076,2025-04-01,898.17,RuPay,ATM,Success
T0056025,C01979,M0475,2026-03-05,355.24,UPI,QR,Success
T0056026,C02917,M0200,2025-04-09,238.29,UPI,QR,Success
T0056027,C01442,M0231,2025-10-01,167.43,UPI,Mobile App,Success
