offer_id,customer_id,transaction_id,reward_amount
O001,C00362,T0006595,332.05
O001,C04903,T0049949,168.02
O004,C04815,T0036056,100.78
O003,C00705,T0039248,208.46
O011,C00100,T0033772,147.12
O003,C04670,T0096558,66.99
O016,C01205,T0033078,13.51
O020,C04098,T0031625,109.49
O003,C02740,T0062246,
O004,C04868,T0054151,131.45
O015,C03788,T0037251,24.55
O001,C00430,T0064155,56.32
O018,C04428,T0068198,102.84
O011,C04064,T0043802,109.07
O011,C00913,T0051246,58.67
O005,C01886,T0028416,30.3
O004,C04769,T0055422,70.12
O014,C00473,T0096084,79.15
O014,C02780,T0043924,10.23
O015,C03092,T0000441,28.61
O016,C01932,T0028771,27.28
O016,C02547,T0054376,3.99
O017,C04719,T0012460,121.41
O009,C02034,T0074682,6.38
O010,C01367,T0060800,50.36
O014,C01208,T0059857,25.37
O019,C02782,T0003071,40.37
O015,C00523,T0092975,16.98
O014,C02140,T0001843,7.26
O006,C01602,T0078757,116.56
O017,C03972,T0090513,200.78
O007,C02767,T0040006,94.55
O016,C04378,T0003228,74.04
O013,C04751,T0082531,159.32
O019,C01150,T0061960,125.77
O002,C04224,T0006140,81.1
O009,C04430,T0000709,50.44
O007,C01656,T0015921,39.74
O011,C02939,T0009041,256.42
O015,C03942,T0076253,165.11
O017,C01936,T0083278,133.0
O012,C04669,T0036721,46.62
O012,C03641,T0072096,205.08
O008,C00497,T0053853,577.75
O018,C02619,T0031721,38.61
O002,C01263,T0037223,25.23
O003,C03417,T0013344,117.33
O010,C04861,T0072778,109.55
O015,C04573,T0041982,71.75
O003,C03798,T0029924,35.72
O002,C03050,T0010772,71.02
O019,C04805,T0051834,24.7
O002,C03360,T0017064,34.5
O015,C03266,T0046251,51.69
O001,C01766,T0095433,114.71
O018,C01140,T0013972,148.59
O001,C01551,T0097535,95.58
O005,C04845,T0087564,50.05
O020,C03305,T0052712,41.17
O003,C02520,T0052292,551.21
O011,C01295,T0008743,42.38
O020,C02398,T0089187,87.22
O008,C03497,T0082290,215.37
O008,C00328,T0097205,20.01
O013,C03034,T0079223,26.26
O005,C00542,T0078016,136.3
O013,C01440,T0034666,45.47
O013,C03050,T0033608,47.35
O014,C00191,T0068316,12.96
O008,C03320,T0089125,197.95
O001,C03282,T0071724,448.76
O017,C01175,T0041978,71.96
O020,C00759,T0014254,150.67
O011,C04495,T0041648,931.76
O006,C02532,T0071610,151.13
O002,C04955,T0084734,88.12
O001,C00691,T0053728,517.48
O006,C00135,T0064748,806.76
O008,C02189,T0049050,25.8
O011,C04704,T0010446,369.23
O004,C00124,T0021722,41.23
O016,C02014,T0077432,13.38
O012,C04055,T0004636,105.47
O001,C04349,T0020211,143.24
O008,C00390,T0064941,37.64
O012,C00604,T0011840,378.22
O004,C04272,T0001953,70.45
O016,C04567,T0089591,16.3
O009,C02567,T0029193,80.29
O002,C00987,T0047224,52.73
O020,C01760,T0034895,22.7
O019,C04391,T0030881,27.38
O013,C04791,T0048941,36.21
O011,C00870,T0028664,64.22
O008,C02271,T0066505,294.61
O003,C04754,T0090538,104.34
O012,C03462,T0091935,75.52
O015,C00623,T0095166,48.71
O001,C03097,T0046663,102.59
O016,C01944,T0006854,534.38
O006,C03283,T0099756,74.94
O006,C01552,T0030109,105.78
O006,C03196,T0089250,33.58
O009,C04175,T0092991,19.53
O005,C00869,T0000124,552.04
O005,C00994,T0011191,40.45
O020,C03363,T0024725,36.22
O019,C02887,T0081935,220.09
O019,C00612,T0018989,176.11
O002,C00065,T0050719,30.89
O003,C02128,T0013059,21.59
O015,C03689,T0050365,17.07
O005,C01698,T0016927,61.55
O006,C02327,T0000860,138.12
O015,C01073,T0031154,27.22
O007,C01766,T0065892,114.93
O012,C01761,T0098224,42.23
O019,C00894,T0083469,31.72
O014,C02227,T0074064,38.52
O013,C01610,T0086836,29.29
O017,C01117,T0030552,81.07
O007,C02788,T0077230,72.41
O006,C01741,T0093910,25.56
O019,C01433,T0060197,119.74
O012,C01947,T0014570,82.0
O007,C04237,T0094167,36.16
O009,C02396,T0012552,13.77
O007,C04639,T0096358,14.8
O020,C02614,T0098890,421.12
O006,C01110,T0013380,102.84
O011,C01724,T0049500,40.61
O010,C04317,T0009708,97.52
O017,C03382,T0010156,59.9
O015,C04046,T0057552,22.83
O002,C00796,T0062021,14.38
O011,C02276,T0031979,189.61
O010,C04267,T0032026,85.72
O005,C01993,T0004249,220.22
O009,C01506,T0026728,112.17
O002,C04966,T0020289,31.7
O011,C02846,T0087826,47.57
O015,C01576,T0026750,102.63
O007,C04682,T0033600,8.1
O002,C00495,T0057917,68.52
O016,C01476,T0011999,58.48
O004,C01210,T0094494,97.47
O005,C02236,T0058117,37.73
O008,C03339,T0063105,55.31
O003,C04608,T0025557,174.91
O014,C00281,T0044715,91.32
O014,C04697,T0061165,50.46
O008,C00493,T0092605,54.83
O007,C04119,T0028641,32.54
O007,C01087,T0047710,38.67
O008,C01960,T0004655,359.41
O016,C04824,T0013168,27.65
O004,C00690,T0075830,25.34
O002,C00169,T0062697,97.07
O011,C03340,T0034148,107.65
O013,C04378,T0084600,141.29
O006,C01776,T0033319,136.27
O007,C04635,T0048600,10.44
O005,C04099,T0079748,52.11
O004,C02612,T0057979,124.94
O009,C00456,T0097454,48.46
O009,C01960,T0030731,27.72
O002,C00725,T0023652,30.89
O007,C00434,T0055643,14.78
O003,C03275,T0041206,16.34
O014,C01031,T0029420,12.41
O016,C02694,T0029551,272.57
O007,C00584,T0001286,25.28
O001,C02654,T0053503,261.17
O009,C01932,T0098835,38.2
O012,C02756,T0057925,48.2
O015,C04231,T0070002,39.19
O009,C00827,T0064179,69.22
O004,C03830,T0045554,153.1
O020,C01921,T0015313,71.82
O005,C01247,T0053277,29.04
O002,C00575,T0053170,17.1
O010,C02537,T0035907,61.63
O011,C01406,T0001263,11.54
O014,C01720,T0050774,71.03
O017,C00087,T0005171,173.55
O008,C00302,T0081901,112.13
O015,C04686,T0075281,250.99
O015,C00096,T0068768,40.88
O011,C04318,T0015768,39.02
O012,C04509,T0009104,364.59
O003,C03074,T0066328,81.19
O012,C02697,T0078435,47.05
O019,C00317,T0069981,108.01
O020,C00558,T0020431,89.97
O017,C01125,T0023830,67.67
O018,C01548,T0041087,20.76
O020,C04300,T0070672,424.97
O010,C04942,T0084785,182.48
O012,C00029,T0088555,162.35
O008,C03451,T0091245,615.85
O009,C03958,T0020540,3.3
O019,C01397,T0007953,84.65
O013,C04467,T0047383,117.55
O004,C04643,T0055460,143.2
O008,C04519,T0017946,131.94
O019,C02891,T0066936,25.38
O011,C04296,T0065913,58.26
O008,C04146,T0041942,56.25
O020,C02743,T0078615,59.12
O016,C04187,T0003585,81.02
O001,C02783,T0062393,394.14
O009,C02160,T0007814,6.38
O011,C00591,T0037901,36.25
O014,C00975,T0094649,9.91
O017,C01539,T0051146,111.53
O007,C04798,T0043339,16.34
O005,C02949,T0015363,82.23
O006,C03099,T0081927,270.52
O004,C02520,T0068633,150.35
O016,C02913,T0033110,28.1
O008,C00207,T0071071,243.42
O011,C02540,T0078990,54.21
O005,C04319,T0095260,146.67
O001,C04375,T0035857,562.23
O016,C04289,T0001534,7.99
O016,C01871,T0047857,53.55
O008,C01469,T0046866,59.48
O019,C02199,T0027973,24.67
O012,C03674,T0068543,98.35
O008,C00222,T0012205,53.33
O010,C04076,T0022687,317.14
O014,C03806,T0097700,53.36
O015,C01752,T0001267,519.73
O006,C02965,T0035733,258.87
O008,C04254,T0057021,87.46
O016,C01148,T0084451,8.14
O002,C01918,T0025981,40.35
O015,C01039,T0086261,384.56
O013,C00179,T0063372,41.28
O007,C04386,T0080391,59.89
O017,C02860,T0025283,33.05
O001,C03116,T0073628,26.04
O007,C02288,T0096490,26.41
O007,C02085,T0074131,21.87
O009,C04150,T0090959,10.18
O009,C04479,T0010255,57.02
O020,C03081,T0025844,112.39
O002,C03387,T0004650,40.17
O005,C03898,T0071810,110.54
O015,C00769,T0006602,104.95
O013,C00226,T0080023,77.55
O017,C03595,T0020226,160.43
O002,C03189,T0055142,354.58
O006,C04526,T0042676,81.15
O015,C00749,T0061157,70.33
O004,C04558,T0056993,52.67
O004,C00344,T0081100,259.11
O015,C00986,T0087165,38.11
O001,C04847,T0027149,1483.4
O013,C02126,T0094987,104.32
O001,C00500,T0051929,159.57
O003,C02886,T0081383,39.38
O007,C00901,T0013346,34.42
O016,C02359,T0084805,20.81
O005,C01829,T0092913,79.41
O002,C01222,T0078265,56.03
O020,C04982,T0083159,138.7
O002,C00225,T0014087,42.77
O018,C00564,T0089761,68.59
O003,C00627,T0099113,175.45
O016,C04891,T0006498,94.71
O017,C01789,T0067490,97.4
O004,C02974,T0007410,62.59
O003,C04123,T0021433,79.11
O001,C04043,T0021113,111.73
O018,C03108,T0014458,316.41
O016,C02833,T0073783,31.63
O006,C03466,T0015958,152.99
O020,C02745,T0002193,27.27
O006,C02780,T0000473,106.22
O002,C04401,T0013297,27.29
O005,C01625,T0081265,46.76
O003,C00247,T0035347,222.46
O015,C00500,T0051661,60.5
O008,C01250,T0084216,85.73
O008,C02145,T0043133,53.29
O012,C01164,T0021282,55.37
O018,C00487,T0056948,389.31
O020,C03529,T0017214,142.13
O018,C01813,T0026071,23.85
O017,C00578,T0050418,108.89
O015,C00823,T0054242,22.08
O002,C01259,T0058420,17.0
O019,C02516,T0027203,144.34
O013,C00924,T0016145,19.79
O013,C00769,T0035544,15.35
O011,C02318,T0042177,218.39
O020,C04592,T0058851,70.51
O004,C03582,T0094925,350.18
O018,C02949,T0041067,66.33
O012,C02187,T0098530,149.77
O015,C03163,T0054916,12.05
O003,C04533,T0084310,196.43
O017,C04177,T0013411,120.3
O010,C04128,T0025505,278.58
O006,C01719,T0070968,1342.62
O017,C01679,T0041337,167.21
O003,C04667,T0070539,127.78
O007,C03606,T0037203,34.02
O017,C02039,T0048391,93.85
O005,C03417,T0015052,140.72
O017,C00810,T0038702,326.8
O007,C04131,T0022184,26.87
O014,C02779,T0030980,21.41
O016,C01797,T0078062,13.33
O002,C00220,T0064769,96.59
O013,C02561,T0005104,27.28
O008,C00858,T0029084,463.83
O005,C02520,T0088707,352.88
O005,C04179,T0001114,38.94
O009,C02374,T0008238,18.13
O019,C02207,T0011017,22.43
O018,C04383,T0051129,138.27
O003,C04725,T0099066,51.6
O001,C00173,T0092126,49.81
O012,C01572,T0050950,111.98
O012,C03411,T0036586,125.85
O008,C04933,T0014677,243.35
O019,C04505,T0085599,396.62
O011,C04796,T0010816,172.83
O005,C02186,T0013646,122.65
O005,C04843,T0079386,50.59
O010,C02554,T0059264,116.32
O001,C01643,T0077997,911.74
O008,C01732,T0011280,45.77
O006,C04306,T0073718,215.69
O004,C03012,T0017423,251.64
O013,C00349,T0078513,44.99
O006,C03937,T0097662,1125.57
O014,C04087,T0024391,39.17
O009,C01137,T0008877,17.04
O013,C04682,T0041048,200.81
O009,C04406,T0044618,37.74
O014,C01556,T0024893,37.57
O017,C01687,T0072979,100.8
O001,C03693,T0038244,32.92
O005,C00216,T0063180,132.44
O013,C02002,T0073625,52.72
O005,C04160,T0033868,83.65
O017,C03364,T0029902,75.34
O002,C04349,T0033643,145.17
O019,C01909,T0083894,27.14
O014,C03573,T0096416,21.66
O007,C01968,T0010769,14.05
O010,C04431,T0087240,81.07
O008,C04648,T0006418,1011.63
O020,C04266,T0062799,30.51
O005,C01024,T0076008,668.16
O012,C01404,T0033552,42.13
O005,C02662,T0056119,456.62
O017,C01136,T0092565,129.13
O005,C00042,T0027548,120.39
O002,C04294,T0009343,32.28
O020,C01952,T0027033,169.97
O008,C04273,T0015590,90.61
O001,C01088,T0092877,22.81
O001,C02423,T0087533,93.28
O013,C00622,T0068650,35.57
O007,C00068,T0054061,13.97
O016,C02095,T0057610,44.64
O008,C04154,T0056862,504.74
O018,C01223,T0024927,27.67
O013,C04037,T0036061,265.31
O016,C03150,T0042240,10.34
O014,C03603,T0085911,13.33
O002,C02024,T0033858,129.78
O006,C04768,T0095726,84.04
O018,C02217,T0088211,21.47
O013,C04720,T0059902,16.53
O005,C02435,T0011033,120.46
O004,C04112,T0030325,112.49
O012,C04115,T0079353,198.44
O007,C02590,T0054009,15.55
O016,C03937,T0094808,100.79
O010,C02168,T0075913,222.35
O004,C04846,T0096728,701.82
O013,C00745,T0062286,194.73
O010,C04925,T0039587,96.73
O015,C01312,T0095420,63.32
O008,C02687,T0047230,184.28
O018,C00781,T0080066,84.64
O001,C04513,T0016324,57.07
O014,C01859,T0070955,18.48
O013,C02504,T0048952,128.01
O007,C00165,T0057475,27.14
O001,C04781,T0015415,195.03
O008,C03060,T0017532,185.01
O016,C04434,T0066026,307.54
O010,C01089,T0058885,53.62
O009,C02123,T0092046,95.27
O010,C00842,T0031870,510.04
O002,C00508,T0073228,160.16
O012,C01520,T0057547,749.39
O001,C04484,T0068615,643.36
O003,C00061,T0024305,268.39
O011,C00053,T0094105,56.13
O004,C01989,T0015316,261.5
O009,C00398,T0006890,20.92
O018,C02982,T0077240,50.5
O005,C03146,T0054085,136.57
O019,C03031,T0079778,53.49
O009,C02853,T0019220,20.44
O012,C01110,T0034229,63.74
O004,C01574,T0095334,45.39
O017,C03124,T0077923,102.16
O013,C02125,T0012172,28.11
O010,C04534,T0088775,41.61
O006,C04092,T0016180,39.85
O015,C00755,T0058993,24.81
O011,C04774,T0088390,347.52
O013,C02999,T0086391,25.1
O019,C02921,T0075788,69.23
O020,C00686,T0094547,145.12
O018,C02156,T0064335,34.88
O007,C03853,T0011003,16.03
O005,C02979,T0091582,65.48
O002,C04917,T0024891,9.8
O020,C00408,T0007634,12.27
O013,C04157,T0037544,173.77
O016,C04857,T0001673,12.7
O017,C03221,T0047595,52.14
O018,C02393,T0095139,54.05
O009,C01143,T0069737,21.78
O006,C04983,T0020486,96.37
O007,C02817,T0003844,62.85
O011,C01027,T0005840,697.34
O004,C04226,T0006351,60.76
O012,C04019,T0081639,164.88
O010,C02329,T0052688,70.44
O001,C00365,T0095198,122.87
O008,C01196,T0089537,276.51
O011,C04550,T0045881,73.77
O001,C02985,T0039476,37.06
O019,C03269,T0074303,54.23
O013,C04476,T0047749,116.87
O008,C00998,T0088938,722.94
O010,C03999,T0021473,250.34
O018,C03588,T0004251,143.72
O013,C01952,T0084105,182.29
O015,C00505,T0070605,187.67
O014,C00307,T0039880,117.61
O004,C02027,T0055888,89.29
O011,C00526,T0000769,119.45
O009,C03526,T0056635,4.88
O001,C04684,T0043536,278.58
O006,C02580,T0012901,67.72
O015,C01126,T0045392,94.03
O004,C02202,T0030004,158.47
O008,C02254,T0034334,235.57
O013,C00176,T0028106,95.82
O015,C02780,T0030896,12.89
O012,C02602,T0039161,107.51
O016,C04500,T0056693,18.74
O014,C04526,T0003545,22.8
O001,C04384,T0004912,41.86
O009,C01879,T0072997,31.83
O013,C03230,T0012939,62.55
O020,C03066,T0029298,252.07
O005,C04110,T0078366,172.86
O003,C03482,T0052769,39.69
O003,C02257,T0062148,467.42
O001,C04917,T0045275,291.25
O018,C03118,T0041768,100.11
O018,C02261,T0033537,76.07
O009,C02238,T0059931,11.49
O001,C01166,T0095814,284.69
O008,C03630,T0043129,136.45
O003,C03770,T0038253,37.32
O011,C02892,T0067133,62.41
O002,C00867,T0006605,70.91
O014,C04836,T0026075,16.22
O012,C03527,T0079320,
O009,C02041,T0047397,21.97
O004,C01293,T0013842,281.15
O011,C04185,T0069730,79.1
O009,C01990,T0010901,10.71
O009,C00456,T0040742,13.64
O002,C02523,T0066867,24.5
O020,C02790,T0043537,146.97
O010,C01450,T0077393,25.17
O003,C01462,T0039698,16.26
O004,C01208,T0052396,163.71
O017,C02121,T0090817,106.28
O017,C02294,T0014815,110.39
O017,C00446,T0014438,99.95
O010,C01525,T0039785,48.79
O014,C02447,T0034495,5.59
O010,C04022,T0059043,82.76
O012,C03404,T0077018,298.4
O010,C00906,T0080943,112.09
O007,C00975,T0056230,23.22
O008,C02508,T0091045,137.05
O017,C04839,T0016391,94.37
O005,C02409,T0051001,110.55
O019,C02567,T0042678,231.51
O004,C04604,T0044675,44.62
O016,C03313,T0087909,19.87
O001,C00167,T0046517,82.15
O012,C00362,T0067389,101.54
O002,C01662,T0053160,15.42
O002,C00973,T0021608,24.31
O001,C00870,T0022117,698.84
O016,C02559,T0050033,14.25
O004,C02850,T0092575,103.7
O005,C00793,T0046336,346.6
O006,C02912,T0024600,188.66
O005,C01566,T0005318,106.29
O013,C03042,T0094229,21.92
O016,C00777,T0031379,10.38
O011,C01878,T0013469,147.7
O013,C04494,T0071486,240.19
O009,C00332,T0013349,42.19
O011,C03695,T0037094,31.48
O001,C04697,T0029615,260.21
O009,C03030,T0045004,25.6
O014,C02199,T0079451,21.61
O007,C04079,T0040153,35.18
O002,C03051,T0088290,31.62
O008,C01082,T0007669,22.81
O007,C02909,T0006368,15.89
O020,C00788,T0090724,103.14
O002,C00253,T0011377,17.91
O010,C03189,T0032007,83.82
O010,C03477,T0072195,119.24
O017,C02179,T0052399,284.02
O002,C00300,T0051195,47.81
O014,C00232,T0090281,18.23
O003,C01371,T0086185,206.73
O007,C03213,T0008277,68.77
O006,C03216,T0052647,34.26
O003,C03713,T0083853,79.89
O001,C01457,T0023050,54.01
O003,C01069,T0090969,30.58
O016,C01133,T0080809,11.85
O001,C03107,T0048040,78.07
O001,C03911,T0051470,1015.3
O006,C01418,T0035007,271.32
O011,C02856,T0068767,77.17
O005,C02942,T0098065,256.38
O012,C00186,T0077661,40.37
O017,C00910,T0074597,45.72
O002,C01024,T0014273,77.46
O007,C01592,T0002380,66.31
O006,C03636,T0077807,53.54
O015,C02089,T0016170,46.98
O003,C00962,T0028820,326.37
O017,C04608,T0057008,65.26
O001,C01305,T0099664,251.35
O014,C03756,T0012633,87.03
O018,C03038,T0056084,93.64
O014,C04848,T0097911,9.59
O004,C04864,T0070010,78.02
O004,C03301,T0045669,50.01
O010,C01236,T0016585,198.79
O015,C00831,T0065749,60.23
O003,C04654,T0085440,144.23
O012,C03392,T0012765,56.43
O019,C04857,T0067116,18.37
O015,C03128,T0041512,11.19
O001,C03928,T0027712,167.77
O020,C02774,T0081415,326.16
O008,C02329,T0041291,330.33
O003,C01926,T0047570,27.43
O010,C01827,T0096060,105.68
O002,C03920,T0018838,11.53
O017,C01237,T0092945,173.38
O015,C04491,T0080603,44.37
O009,C02309,T0079296,103.52
O007,C02981,T0072900,20.72
O011,C01354,T0073021,100.26
O008,C00463,T0086043,125.21
O017,C04460,T0052144,884.36
O002,C04837,T0048722,4.77
O013,C03285,T0037595,92.46
O017,C01662,T0099263,37.57
O013,C04334,T0027672,73.49
O002,C04725,T0020299,142.0
O019,C01302,T0021429,67.95
O008,C02549,T0029249,57.66
O018,C00984,T0013641,182.77
O002,C04374,T0030296,30.19
O001,C00933,T0065335,82.68
O001,C02588,T0090096,21.59
O007,C04943,T0062241,40.0
O006,C02672,T0078649,55.69
O017,C02952,T0012993,201.15
O019,C04079,T0008647,446.77
O016,C04184,T0035012,60.63
O018,C01486,T0083671,130.64
O011,C03630,T0017464,90.21
O012,C04045,T0019670,111.24
O020,C04379,T0041977,169.64
O017,C04608,T0051569,295.47
O008,C03298,T0050644,59.73
O018,C00130,T0061923,69.3
O007,C02413,T0067071,59.8
O015,C01278,T0015269,26.02
O015,C01716,T0090047,38.49
O003,C00023,T0013812,34.65
O010,C00454,T0000631,115.41
O006,C03505,T0066064,126.53
O009,C00771,T0005288,14.19
O003,C03873,T0066319,52.84
O016,C04914,T0076855,107.63
O015,C03173,T0083834,243.24
O017,C04011,T0097736,37.28
O011,C02250,T0009867,182.77
O009,C01776,T0042400,51.75
O020,C02771,T0031734,151.0
O020,C02197,T0070805,139.91
O013,C03443,T0029980,27.33
O018,C00916,T0090693,115.96
O015,C01447,T0082582,27.7
O016,C02417,T0048546,36.28
O018,C01101,T0054270,124.52
O013,C04234,T0002702,180.45
O011,C03833,T0083673,49.66
O006,C03686,T0044924,389.18
O005,C03247,T0027496,88.75
O007,C03085,T0064979,16.42
O013,C00007,T0038335,41.8
O016,C01278,T0081997,74.59
O010,C04714,T0006957,68.61
O017,C01405,T0089447,224.95
O013,C01849,T0009452,189.79
O008,C04030,T0048554,146.96
O002,C01921,T0059883,22.49
O006,C04943,T0029438,916.48
O020,C04475,T0086738,157.24
O005,C00100,T0009737,28.04
O006,C02559,T0063825,110.6
O015,C04348,T0025606,28.98
O014,C02821,T0001256,11.42
O006,C02417,T0080597,448.16
O009,C03779,T0031380,65.62
O003,C03420,T0077364,23.15
O018,C01914,T0097143,40.02
O012,C01021,T0086314,204.84
O014,C02627,T0077100,27.57
O009,C04137,T0003770,16.31
O006,C01665,T0088372,209.68
O008,C00258,T0002986,143.86
O017,C02114,T0056021,68.51
O016,C02276,T0058497,188.17
O010,C00677,T0059425,610.38
O008,C01348,T0082272,160.78
O015,C00943,T0080548,89.33
O003,C02237,T0048512,200.17
O019,C01764,T0088699,107.87
O001,C04256,T0080922,56.11
O002,C01480,T0039160,26.49
O002,C04268,T0034204,151.33
O008,C03900,T0037057,294.73
O013,C00271,T0005433,113.22
O020,C00025,T0047406,90.1
O009,C03544,T0077532,15.47
O013,C01542,T0035228,39.24
O001,C02928,T0070174,83.28
O002,C00452,T0054414,353.19
O003,C03446,T0036556,36.07
O001,C04115,T0028290,50.6
O017,C00506,T0049652,311.93
O004,C02108,T0069186,198.64
O004,C03696,T0066680,111.96
O006,C04565,T0081482,153.93
O012,C00472,T0089010,55.37
O005,C01485,T0022649,237.37
O017,C02796,T0032933,700.56
O013,C02084,T0031265,338.44
O004,C00309,T0053822,80.65
O008,C02249,T0021135,39.24
O007,C02430,T0067646,53.6
O009,C02340,T0097302,14.06
O016,C01623,T0063715,145.72
O004,C01141,T0044734,61.67
O003,C01594,T0035035,590.51
O001,C02689,T0044051,53.69
O013,C01607,T0091418,49.0
O013,C04741,T0043337,29.91
O009,C04160,T0088508,20.77
O007,C02995,T0046675,21.77
O003,C01563,T0067685,52.65
O012,C01203,T0039572,38.37
O006,C03741,T0090017,99.83
O018,C03323,T0023601,147.41
O013,C04607,T0049744,129.05
O016,C00280,T0021811,33.89
O015,C03131,T0023641,42.82
O002,C04640,T0041841,41.48
O014,C00431,T0077904,126.96
O019,C03660,T0061961,19.58
O012,C04610,T0075283,120.12
O001,C04289,T0082438,89.09
O011,C03421,T0097503,63.99
O008,C03216,T0054592,213.96
O015,C01136,T0040250,18.37
O002,C02477,T0064200,24.18
O019,C00629,T0018753,60.42
O018,C03802,T0032230,44.19
O016,C02777,T0097493,20.04
O006,C03725,T0012165,197.43
O010,C00139,T0050162,166.29
O011,C00435,T0038872,45.65
O003,C00011,T0044765,20.47
O020,C00423,T0031544,18.59
O004,C02972,T0093293,12.43
O005,C02459,T0012844,34.51
O018,C00798,T0004691,33.95
O011,C02750,T0076925,43.17
O001,C01751,T0044274,387.83
O012,C04675,T0000193,187.39
O020,C01842,T0090674,171.67
O005,C01523,T0038971,455.07
O003,C04282,T0069445,35.15
O002,C04449,T0047605,41.82
O016,C03973,T0095667,11.84
O017,C01528,T0017501,112.89
O016,C02034,T0030976,19.08
O004,C00615,T0015546,45.78
O004,C02265,T0067956,64.03
O007,C00839,T0073443,46.42
O002,C00535,T0084868,83.81
O015,C03054,T0007041,22.26
O020,C03272,T0068803,76.57
O011,C01772,T0060032,115.18
O009,C04138,T0048886,74.78
O002,C00799,T0098589,14.7
O017,C02306,T0013770,115.94
O013,C00427,T0079608,242.59
O017,C01727,T0090837,82.3
O017,C00919,T0068774,59.92
O003,C04003,T0054850,98.2
O004,C04035,T0073420,44.47
O013,C01902,T0067770,273.91
O018,C02225,T0027057,31.77
O016,C03335,T0009459,14.22
O019,C01415,T0052627,65.98
O020,C02195,T0084262,150.9
O018,C04294,T0091842,183.56
O011,C00471,T0094113,88.89
O019,C04701,T0088032,50.6
O015,C04049,T0034002,30.32
O013,C00906,T0061866,52.67
O009,C00991,T0081110,19.34
O014,C01891,T0026359,6.03
O008,C02369,T0017653,21.13
O004,C03376,T0036210,32.63
O009,C03023,T0031141,30.04
O006,C03878,T0034914,63.04
O016,C02763,T0000658,31.11
O012,C00044,T0076399,542.55
O002,C01319,T0096501,7.29
O008,C03406,T0064635,45.31
O009,C02563,T0096861,19.08
O008,C02945,T0094085,94.04
O018,C02731,T0055060,182.88
O013,C04133,T0095461,64.82
O013,C03069,T0062975,42.15
O005,C01944,T0060149,51.96
O008,C01839,T0023277,454.66
O008,C02176,T0043464,51.3
O012,C02929,T0093085,198.08
O014,C04608,T0080960,6.98
O002,C01226,T0074102,20.99
O012,C02440,T0023694,1730.58
O011,C04260,T0061742,80.47
O019,C01087,T0047107,293.23
O017,C02079,T0091571,75.91
